vp_r,vp_t,vp_n,np,wp
296.60168,54.45461,-12.280844,143.69807,48.41038
297.27737,55.960487,-21.555946,148.72496,51.97849
304.87268,50.840233,-20.195148,129.6209,46.041256
307.5914,53.631035,-22.220984,132.8858,46.16504
291.64255,62.047188,-13.932529,151.66066,49.425213
282.50177,56.632874,-3.3390167,164.59079,56.46759
291.5563,53.951843,-4.3828015,152.90636,49.06718
285.61206,61.879097,4.478095,186.5998,61.035248
297.17236,67.26148,8.356146,141.8235,47.447224
302.78397,82.245186,0.9756153,145.93512,54.369946
303.7299,65.65484,4.4313817,128.81197,45.059586
307.03873,77.780174,20.446032,140.60652,48.763924
302.1758,70.226204,26.457994,136.85753,47.97818
302.07162,10.6697645,-18.674173,112.12229,43.42788
287.9799,43.675148,-10.746074,161.14162,55.92349
312.79587,69.31455,14.364535,71.14531,40.32142
297.19427,66.52538,18.384289,151.07768,49.599983
295.94632,51.419243,16.370104,133.8512,46.863293
292.43912,61.511047,3.59628,147.46176,56.369728
288.06177,39.874443,-4.1952434,150.6317,49.697575
297.45932,25.386316,-2.3608873,124.70987,43.22277
297.99982,68.46766,52.934807,132.80399,50.072746
301.54752,53.210938,24.939558,119.48377,42.568302
289.62787,17.406454,-29.690014,141.0436,49.662632
288.82904,35.666172,3.2274418,151.29135,50.586533
293.69473,31.691929,-30.398243,135.45613,45.168556
296.72568,52.454227,24.236498,144.60558,48.93617
297.23175,61.16982,46.28967,147.1547,49.925926
296.1614,21.02728,-18.97305,139.01721,45.648834
309.04428,12.901274,-33.514675,116.31095,42.59929
313.81412,38.1524,-15.325694,104.92709,43.653263
312.24783,41.34316,-13.2590475,99.57963,45.302036
302.54758,44.51138,-6.114948,105.578186,44.557587
304.7309,33.754993,-18.603048,108.049194,45.905987
298.65723,30.25714,-36.7636,101.9691,45.970398
299.38443,30.896126,-30.075829,107.23511,44.738056
245.03418,71.81431,-35.531242,45.300335,20.105875
228.05493,34.48076,-16.559221,245.07117,49.163612
259.81723,40.307053,-22.895662,141.98967,57.51686
242.97508,45.642414,29.712324,283.16147,47.2114
244.54138,49.4123,24.333145,215.82133,37.590744
244.68053,50.495224,47.04052,300.76868,50.18618
253.8984,33.735504,2.7922943,293.86203,47.267536
249.8376,53.63902,30.557934,290.73303,45.098038
226.26335,50.036175,2.6292586,310.85754,30.765255
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
212.4676,45.214397,-2.1421475,161.99503,38.490067
215.65504,73.69371,-25.545046,51.46312,12.196642
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
213.51295,66.165855,-16.830193,68.77202,4.907382
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
250.21086,16.583406,-25.622272,280.29364,41.656464
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
